0 0
1 0
2 0.0051337
3 0.0644332
4 0.101044
5 1.51644
6 2.15757
7 1.74228
8 2.31879
9 1.9757
10 1.62882
11 1.44812
12 1.60964
13 1.41299
14 1.49977
15 2.2748
16 1.85202
17 1.32502
18 1.43387
19 1.34755
