0 0.100841
1 0.435448
2 0.556457
3 0.54873
4 0.778204
5 0.703384
6 0.853619
7 1.04905
8 1.08929
9 0.985487
10 1.0514
11 0.857344
12 0.827259
13 1.01655
14 0.979639
15 1.0776
16 1.15522
17 0.964534
18 0.986107
19 1.10549
