0 0.0550039
1 0.0281131
2 0.00953402
3 0.037717
4 0.126713
5 0.213682
6 0.397157
7 0.578886
8 0.708796
9 0.911522
10 0.97488
11 1.16003
12 1.14951
13 1.05635
14 1.10741
15 1.14183
16 1.10363
17 1.10291
18 1.11276
19 1.09246
