110 513.951 155.49 669.441
120 511.678 156.627 668.305
130 516.184 157.459 673.643
140 514.006 158.548 672.554
150 515.425 159.241 674.666
160 514.905 159.501 674.406
170 514.308 159.742 674.05
180 513.031 160.381 673.412
190 509.911 161.941 671.852
200 511.968 163.886 675.854
210 509.54 166.01 675.55
220 511.381 167.929 679.311
230 507.539 169.836 677.374
240 503.308 171.929 675.237
250 499.27 173.917 673.187
260 494.975 175.26 670.235
270 492.601 176.401 669.002
280 490.586 177.355 667.941
290 490.779 177.2 667.979
300 494.063 175.497 669.561
310 498.896 173.017 671.913
320 504.386 170.207 674.594
330 509.709 167.482 677.191
340 515.645 165.38 681.026
350 517.378 164.454 681.832
360 517.155 164.506 681.66
370 515.27 165.331 680.6
380 512.633 166.606 679.24
390 509.95 167.767 677.716
400 509.825 168.372 678.197
410 510.039 168.306 678.345
420 511.217 167.881 679.098
430 511.171 167.531 678.702
440 511.069 167.767 678.836
450 510.525 168.251 678.777
460 510.051 168.713 678.763
470 510.437 168.737 679.173
480 511.992 168.148 680.14
490 514.341 167.115 681.456
500 516.744 166.002 682.746
510 520.086 165.246 685.331
520 520.618 165.003 685.62
530 521.052 164.794 685.846
540 519.891 164.604 684.495
550 520.109 164.495 684.604
560 519.541 164.803 684.344
570 517.322 166.092 683.415
580 512.773 168.423 681.196
590 507.527 171.077 678.604
600 502.388 173.213 675.601
610 500.281 174.269 674.55
620 500.999 173.91 674.909
630 504.08 172.368 676.448
640 508.276 170.267 678.543
650 511.79 168.42 680.209
660 514.078 167.237 681.315
670 515.201 166.81 682.011
680 513.581 167.549 681.13
690 508.976 169.828 678.804
700 502.709 172.931 675.64
710 495.835 176.359 672.194
720 489.433 179.559 668.992
730 484.169 182.191 666.36
740 480.603 183.974 664.578
750 480.913 185.173 666.087
760 479.582 185.839 665.421
770 479.732 185.763 665.495
780 482.127 184.567 666.693
790 486.133 182.693 668.826
800 491.186 180.713 671.899
810 492.131 179.978 672.108
820 492.59 179.749 672.339
830 490.366 180.86 671.226
840 487.531 182.277 669.808
850 486.992 183.136 670.128
860 487.243 183.01 670.254
870 488.698 182.285 670.983
880 488.366 182.706 671.072
890 487.561 183.571 671.132
