110 85.2679
120 88.4272
130 91.0478
140 93.2407
150 95.0326
160 96.5588
170 97.8708
180 99.0152
190 99.9592
200 100.55
210 100.775
220 100.707
230 100.397
240 99.8557
250 99.1503
260 98.3738
270 97.5872
280 96.7655
290 95.7697
