0 5.97967
1 6.85955
2 5.40336
3 3.7982
4 6.01957
5 4.9648
6 4.42824
7 3.95649
8 4.19228
9 4.33126
10 4.20047
11 3.57614
12 3.61228
13 3.78809
14 3.86115
15 3.25419
16 3.51317
17 3.04866
18 3.40341
19 3.2955
