110 -1019.65 399.498 -620.154
120 -859.32 334.194 -525.126
130 -988.23 416.184 -572.046
140 -812.378 345.873 -466.505
150 -913.49 404.679 -508.811
160 -889.327 396.664 -492.663
170 -981.397 455.906 -525.491
180 -919.775 416.686 -503.089
190 -948.954 450.794 -498.16
