0 4848.647833 3926.310817 6239.014541
1 4849.458804 3926.891872 6240.010454
2 4850.239892 3927.545444 6241.028779
3 4850.989916 3928.234354 6242.045202
4 4851.717943 3928.961819 6243.068794
5 4852.443299 3929.767314 6244.139422
6 4853.091569 3930.667163 6245.209534
7 4850.200646 3951.018999 6255.797107
8 4813.760742 3943.596115 6222.880587
9 4813.468133 3945.382103 6223.786260
10 4813.132446 3947.203512 6224.681479
11 4812.752109 3949.029150 6225.545285
12 4812.324174 3950.889772 6226.394939
13 4811.853223 3952.807143 6227.247848
14 4811.340479 3954.770297 6228.098049
15 4810.798716 3956.774668 6228.952566
16 4810.259709 3958.867898 6229.866251
17 4809.725916 3961.017719 6230.820552
18 4846.385373 4000.757609 6284.386416
19 4845.958895 4002.760695 6285.332990
20 4845.569279 4004.784186 6286.321501
21 4845.179332 4006.858402 6287.342604
22 4844.789051 4008.887687 6288.335347
23 4844.376118 4010.923778 6289.315506
24 4843.976667 4012.963863 6290.309127
25 4843.539784 4015.046200 6291.301425
26 4893.230925 4007.559970 6324.890971
27 4892.959034 4009.532380 6325.930605
28 4892.718278 4011.424416 6326.943812
29 4892.524380 4013.365145 6328.024542
30 4879.279879 4039.414212 6334.369686
31 4879.309274 4041.322930 6335.609680
32 4948.849311 4069.144167 6406.952767
33 4948.949553 4070.781535 6408.070223
34 4924.217772 4064.363236 6384.901658
35 4924.532960 4065.749048 6386.026949
36 4924.837733 4067.125193 6387.138172
37 4925.179501 4068.483182 6388.266472
38 4925.562213 4069.807384 6389.404922
39 4928.762958 4064.241618 6388.330316
40 4861.769530 4058.231162 6332.933216
41 4896.160845 4074.234859 6369.598159
42 4889.557996 4087.149318 6372.798989
43 4890.396673 4088.245048 6374.145213
44 4891.298489 4089.406266 6375.581896
45 4892.240890 4090.522931 6377.021152
46 4893.220677 4091.640203 6378.489488
47 4894.392517 4092.842230 6380.159530
48 4895.642416 4094.062763 6381.901329
49 4896.982102 4095.330450 6383.742257
50 4898.405618 4096.557833 6385.621636
51 4895.434226 4133.412577 6407.056718
52 4896.956877 4133.891375 6408.529048
53 4898.620648 4134.334439 6410.086232
54 4975.145193 4109.784770 6453.092325
55 4975.875770 4110.090018 6453.849985
56 4939.998796 4083.050919 6408.969723
57 4941.312705 4082.654246 6409.729865
58 4942.697515 4082.237426 6410.532047
59 4944.259753 4081.779079 6411.444842
60 4945.934060 4081.203992 6412.370058
61 4926.598598 4060.214659 6384.098748
62 4989.396070 4047.291342 6424.534252
63 4990.627742 4047.091479 6425.364947
64 5010.195770 4068.865794 6454.280015
65 5011.752164 4068.317026 6455.142382
66 5013.392793 4067.893825 6456.149585
67 5015.113788 4067.608706 6457.306473
68 5016.943430 4067.350881 6458.565210
69 5018.930063 4067.034048 6459.909050
70 5021.026713 4066.766373 6461.369668
71 5023.267686 4066.439609 6462.905642
72 5015.017288 4109.103015 6483.450161
73 5017.210864 4108.501427 6484.765904
74 5037.925148 4110.924007 6502.336963
75 5040.083998 4109.896153 6503.360139
76 5069.460912 4123.606604 6534.796505
77 5056.502238 4126.360837 6526.489764
78 5087.728624 4160.031946 6571.974463
79 5071.562230 4146.807943 6551.088426
80 5073.993835 4146.101952 6552.524310
81 5037.291803 4110.342899 6501.478867
82 5046.540914 4109.351557 6508.021620
83 5042.576027 4115.209439 6508.649761
84 5086.611927 4076.464173 6518.525988
85 5086.737155 4076.828022 6518.851249
86 5088.031879 4078.060887 6520.632561
87 5115.755041 4074.573073 6540.114323
88 5117.419504 4075.637289 6542.079309
89 5119.137606 4076.572186 6544.005702
90 5121.000213 4077.369498 6545.959457
91 5160.253549 4083.429588 6580.472163
92 5162.307212 4084.017696 6582.447592
93 5164.626384 4084.481620 6584.554335
94 5167.169441 4084.876548 6586.794095
95 5169.850457 4085.337692 6589.183394
96 5172.551614 4085.823134 6591.603817
97 5175.283629 4086.256112 6594.016200
98 5216.111748 4125.189507 6650.188737
99 5136.350240 4140.580645 6597.461775
100 5138.623834 4141.356130 6599.718592
101 5140.957699 4142.019982 6601.952408
102 5152.164184 4146.444743 6613.455964
103 5155.108748 4146.827762 6615.990228
104 5181.485668 4197.727854 6668.486550
105 5184.433338 4198.605611 6671.329561
106 5187.392912 4199.660723 6674.293626
107 5190.412711 4200.712882 6677.302811
108 5193.515582 4201.828998 6680.416980
109 5227.253377 4168.208359 6685.666668
110 5205.707718 4164.464429 6666.495093
111 5208.742853 4165.337688 6669.410781
112 5211.697787 4166.215858 6672.267111
113 5214.627291 4167.171372 6675.152060
114 5182.163378 4135.200142 6629.833896
115 5151.635365 4157.427129 6619.935594
116 5153.837177 4158.222119 6622.148355
117 5156.136931 4159.067221 6624.468900
118 5158.381302 4159.955811 6626.773725
119 5160.677772 4160.831563 6629.111129
120 5163.075679 4161.783586 6631.575460
121 5165.456409 4162.764922 6634.044899
122 5167.797350 4163.833199 6636.537980
123 5179.543814 4180.508615 6656.149518
124 5222.706139 4215.653324 6711.809918
125 5225.127913 4216.850009 6714.446046
126 5223.130606 4234.965806 6724.286483
127 5233.249158 4257.638450 6746.434756
128 5220.655459 4253.314194 6733.938302
129 5148.539356 4262.488066 6684.030372
130 5150.714792 4262.382911 6685.639158
131 5120.829453 4253.571912 6657.008961
132 5122.677809 4253.788397 6658.569190
133 5124.677712 4254.048244 6660.273877
134 5126.735176 4254.161249 6661.929263
135 5128.848386 4254.173287 6663.563320
136 5124.054295 4259.566143 6663.320204
137 5126.282757 4259.846033 6665.212910
138 5128.543888 4259.971790 6667.032478
139 5130.834781 4260.043097 6668.840434
140 5107.004614 4259.405962 6650.115433
141 5190.191731 4265.099583 6717.824399
142 5192.827446 4266.026171 6720.449105
143 5217.571644 4250.932551 6730.043196
144 5220.021178 4251.608513 6732.369274
145 5222.396422 4252.093211 6734.517136
146 5304.224445 4241.080269 6791.285505
147 5306.676222 4241.122252 6793.226809
148 5330.751719 4230.765194 6805.607101
149 5333.854656 4231.060438 6808.221348
150 5280.557439 4226.957811 6763.982496
151 5284.054883 4226.726517 6766.568781
152 5339.266299 4237.146334 6816.243369
153 5322.836601 4237.747116 6803.755588
154 5259.780507 4247.612669 6760.732532
155 5262.658021 4247.806266 6763.093044
156 5320.541672 4312.395599 6848.716631
157 5291.053274 4299.792654 6817.878088
158 5293.714231 4297.974446 6818.797159
159 5286.922217 4275.192122 6799.177466
160 5267.799492 4246.608711 6766.342959
161 5270.882799 4245.392857 6767.980939
162 5252.391049 4243.384236 6752.327118
163 5248.872809 4245.681796 6751.035452
164 5254.403951 4263.249595 6766.391800
165 5255.821720 4262.865738 6767.251011
