0 0.601377
1 1.05485
2 1.21595
3 0.967022
4 1.01329
5 0.864729
6 0.776825
7 0.778367
8 0.83455
9 0.952051
10 0.909399
11 0.958185
12 0.986404
13 0.977169
14 0.972495
15 1.02934
16 0.922844
17 0.927524
18 1.00841
19 1.02354
