0 0
1 0.0317801
2 0.0894731
3 0.143534
4 0.231017
5 0.403362
6 0.592632
7 0.762721
8 0.834119
9 1.01574
10 1.0683
11 0.981781
12 0.970856
13 1.05784
14 1.95283
15 1.2024
16 1.38477
17 1.10867
18 1.06658
19 0.980011
