20 703.861 333.877 1037.74
30 711.377 330.288 1041.66
40 714.629 328.191 1042.82
50 716.273 327.437 1043.71
60 714.998 328.144 1043.14
70 711.199 330.129 1041.33
80 708.476 335.11 1043.59
90 692.76 341.134 1033.89
100 680.894 347.131 1028.02
110 670.186 353.554 1023.74
120 653.237 360.304 1013.54
130 643.289 365.332 1008.62
140 635.09 369.918 1005.01
150 628.327 373.343 1001.67
160 622.927 376.082 999.009
170 615.296 377.448 992.744
180 616.717 376.598 993.316
190 622.022 373.941 995.963
200 628.321 370.586 998.907
210 634.695 367.446 1002.14
220 632.486 364.989 997.475
230 638.193 362.052 1000.24
240 654.232 358.647 1012.88
250 659.464 356.033 1015.5
260 655.424 355.978 1011.4
270 651.827 358.057 1009.88
280 637.085 363.025 1000.11
290 625.873 368.709 994.583
300 619.432 373.946 993.378
310 607.606 378.248 985.854
320 602.321 380.988 983.309
330 603.6 381 984.6
340 609.032 378.286 987.318
350 614.754 374.291 989.045
360 626.849 369.99 996.839
370 629.419 368.703 998.122
380 624.366 370.313 994.679
390 614.944 373.004 987.948
400 610.427 375.257 985.684
410 605.061 377.883 982.944
420 596.77 379.876 976.646
430 597.725 381.499 979.224
440 597.209 381.757 978.966
450 599.507 380.61 980.117
460 605.775 379.039 984.814
470 600.336 378.973 979.309
480 601.262 379.261 980.524
490 599.642 380.076 979.718
500 599.349 381.527 980.876
510 595.721 383.352 979.073
520 593.157 384.648 977.805
530 593.538 384.475 978.013
540 597.024 382.662 979.686
550 601.89 379.258 981.148
560 610.537 374.97 985.507
570 619.728 371.062 990.79
580 626.031 368.129 994.16
590 630.169 366.101 996.27
600 630.235 366.124 996.359
610 622.466 367.21 989.676
620 618.762 369.137 987.898
630 602.949 371.393 974.342
640 612.087 373.214 985.301
650 621.043 374.277 995.32
660 625.753 375.508 1001.26
670 625.726 375.779 1001.51
680 616.096 375.314 991.41
690 626.551 374.279 1000.83
700 629.443 372.8 1002.24
710 633.721 370.637 1004.36
720 633.147 368.136 1001.28
730 636.61 365.933 1002.54
740 637.177 365.163 1002.34
750 631.356 367.082 998.437
760 624.804 371.137 995.941
770 615.545 376.203 991.748
780 606.335 381.42 987.755
790 606.461 385.812 992.274
800 597.445 390.586 988.031
810 594.929 393.85 988.779
820 598.754 394.965 993.72
830 602.955 393.466 996.421
840 608.29 390.982 999.272
850 616.138 386.776 1002.91
860 625.761 382.054 1007.82
870 632.992 378.491 1011.48
880 636.928 376.55 1013.48
890 638.074 375.982 1014.06
900 636.842 376.597 1013.44
910 632.242 377.613 1009.86
920 627.635 379.914 1007.55
930 623.733 382.362 1006.09
940 619.311 384.57 1003.88
950 618.496 384.975 1003.47
960 619.242 383.647 1002.89
970 623.716 380.981 1004.7
980 623.61 378.439 1002.05
990 626.697 377.018 1003.71
